410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm,slope_IR_VIS,label
1.657657734281303,1.7241379410155486,1.7985611031128967,1.7235494343126871,1.8666665741770967,1.7313433233790487,1.6998468608151636,1.6867469486429476,1.7366136627126494,1.5576923953739032,2.5641025275663134,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.6999999886413368,1.827411057190096,1.3333332566794118,1.249999952972935,0.7638939361484586,PP
1.657657734281303,1.7241379410155486,1.7985611031128967,1.7235494343126871,1.8666665741770967,1.7313433233790487,1.6998468608151636,1.6867469486429476,1.7366136627126494,1.5576923953739032,2.5641025275663134,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7638939361484586,PP
1.657657734281303,1.7241379410155486,1.7913668485845309,1.7235494343126871,1.8666665741770967,1.7313433233790487,1.6998468608151636,1.6867469486429476,1.7366136627126494,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7638939361484586,PP
1.693693690628748,1.7413793739741226,1.7841725940561646,1.7235494343126871,1.8499998959492343,1.7313433233790487,1.6998468608151636,1.6987951359544682,1.7366136627126494,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.500000049232558,1.600000022717326,1.7258882487590586,1.3333332566794118,1.249999952972935,0.7520460732764664,PP
1.693693690628748,1.7413793739741226,1.7841725940561646,1.7235494343126871,1.8499998959492343,1.7313433233790487,1.7151608916005825,1.6987951359544682,1.7366136627126494,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.7766497372131476,1.3333332566794118,1.249999952972935,0.7520460732764664,PP
1.693693690628748,1.7413793739741226,1.7769783395277985,1.7235494343126871,1.8499998959492343,1.7313433233790487,1.7151608916005825,1.6987951359544682,1.7366136627126494,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.7258882487590586,1.3333332566794118,1.249999952972935,0.7520460732764664,PP
1.693693690628748,1.7413793739741226,1.7769783395277985,1.7235494343126871,1.8499998959492343,1.7313433233790487,1.7151608916005825,1.6987951359544682,1.7366136627126494,1.5576923953739032,2.5641025275663134,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.7766497372131476,1.3333332566794118,1.249999952972935,0.7520460732764664,PP
1.693693690628748,1.7413793739741226,1.7769783395277985,1.7235494343126871,1.8499998959492343,1.7313433233790487,1.7151608916005825,1.6987951359544682,1.7366136627126494,1.5576923953739032,2.5641025275663134,1.4285713823586998,1.5384615020616548,1.500000049232558,1.600000022717326,1.7258882487590586,1.3333332566794118,1.249999952972935,0.7520460732764664,PP
1.630630681968473,1.7586208069326967,1.7985611031128967,1.7235494343126871,1.8499998959492343,1.7313433233790487,1.7151608916005825,1.6987951359544682,1.7366136627126494,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.500000049232558,1.600000022717326,1.7766497372131476,1.3333332566794118,1.249999952972935,0.7622134911239324,PP
1.6756757124550254,1.7241379410155486,1.7841725940561646,1.706484663439193,1.8666665741770967,1.7313433233790487,1.6998468608151636,1.6867469486429476,1.7366136627126494,1.5576923953739032,2.5641025275663134,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7598455306558483,PP
1.666666638315918,1.7413793739741226,1.7841725940561646,1.706484663439193,1.8499998959492343,1.7313433233790487,1.6845329423315143,1.6867469486429476,1.7366136627126494,1.5384615252265808,2.5641025275663134,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7580100739063886,PP
1.6846846164896403,1.7241379410155486,1.7913668485845309,1.706484663439193,1.8499998959492343,1.7313433233790487,1.6998468608151636,1.6867469486429476,1.7366136627126494,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7578373957789718,PP
1.693693690628748,1.7241379410155486,1.7913668485845309,1.706484663439193,1.8499998959492343,1.7313433233790487,1.6998468608151636,1.6867469486429476,1.7366136627126494,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7558398095840437,PP
1.693693690628748,1.7241379410155486,1.7913668485845309,1.706484663439193,1.8499998959492343,1.7313433233790487,1.6998468608151636,1.6867469486429476,1.7366136627126494,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7558398095840437,PP
1.693693690628748,1.7241379410155486,1.7841725940561646,1.706484663439193,1.8499998959492343,1.7313433233790487,1.6998468608151636,1.674698761331427,1.7366136627126494,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7558398095840437,PP
1.666666638315918,1.7413793739741226,1.7985611031128967,1.706484663439193,1.8499998959492343,1.7313433233790487,1.6998468608151636,1.6867469486429476,1.7366136627126494,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.500000049232558,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7580100739063886,PP
1.6756757124550254,1.7413793739741226,1.805755242687688,1.7235494343126871,1.8666665741770967,1.7462687117298614,1.6998468608151636,1.6867469486429476,1.7366136627126494,1.5576923953739032,1.6666666209963532,1.4285713823586998,1.5384615020616548,1.3333333661550386,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7560115784823218,PP
1.666666638315918,1.7413793739741226,1.805755242687688,1.706484663439193,1.8666665741770967,1.7462687117298614,1.6998468608151636,1.6867469486429476,1.7510854060835346,1.5576923953739032,2.5641025275663134,1.4285713823586998,1.5384615020616548,1.500000049232558,1.600000022717326,1.827411057190096,1.3333332566794118,1.249999952972935,0.7580100739063886,PP
